eventID ,case Spend area text,case Company,case Document Type,case Sub spend area text,case Purchasing Document,case Purch. Doc. Category name,case Vendor,case Item Type,case Item Category,case Spend classification text,case Source,case Name,case GR-Based Inv. Verif.,case Item,case concept:name,case Goods Receipt,event User,event org:resource,event concept:name,event Cumulative net worth (EUR),event time:timestamp
2100239007744,Sales,companyID_0000,Standard PO,Products for Resale,4507000257,Purchase order,vendorID_0127,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0126,False,80,4507000257_00080,True,user_045,user_045,Create Purchase Order Item,4082.0,02-01-2018 09:04:00.000
2095944040448,Sales,companyID_0000,Standard PO,Products for Resale,4507000257,Purchase order,vendorID_0127,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0126,False,70,4507000257_00070,True,user_045,user_045,Create Purchase Order Item,1307.0,02-01-2018 09:04:00.000
2087354105856,Sales,companyID_0000,Standard PO,Products for Resale,4507000257,Purchase order,vendorID_0127,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0126,False,50,4507000257_00050,True,user_045,user_045,Create Purchase Order Item,816.0,02-01-2018 09:04:00.000
2083059138560,Sales,companyID_0000,Standard PO,Products for Resale,4507000257,Purchase order,vendorID_0127,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0126,False,40,4507000257_00040,True,user_045,user_045,Create Purchase Order Item,577.0,02-01-2018 09:04:00.000
2078764171264,Sales,companyID_0000,Standard PO,Products for Resale,4507000257,Purchase order,vendorID_0127,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0126,False,30,4507000257_00030,True,user_045,user_045,Create Purchase Order Item,200.0,02-01-2018 09:04:00.000
2074469203968,Sales,companyID_0000,Standard PO,Products for Resale,4507000257,Purchase order,vendorID_0127,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0126,False,20,4507000257_00020,True,user_045,user_045,Create Purchase Order Item,478.0,02-01-2018 09:04:00.000
2070174236672,Sales,companyID_0000,Standard PO,Products for Resale,4507000257,Purchase order,vendorID_0127,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0126,False,10,4507000257_00010,True,user_045,user_045,Create Purchase Order Item,1054.0,02-01-2018 09:04:00.000
2164663517184,Sales,companyID_0000,Standard PO,Products for Resale,4507000259,Purchase order,vendorID_0128,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0127,False,50,4507000259_00050,True,user_045,user_045,Create Purchase Order Item,4637.0,02-01-2018 09:10:00.000
2143188680704,Packaging,companyID_0000,Standard PO,Labels,4507000258,Purchase order,vendorID_0120,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0119,False,1,4507000258_00001,True,batch_00,batch_00,Create Purchase Order Item,465.0,02-01-2018 09:10:00.000
2143188680705,Packaging,companyID_0000,Standard PO,Labels,4507000258,Purchase order,vendorID_0120,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0119,False,1,4507000258_00001,True,batch_00,batch_00,Receive Order Confirmation,465.0,02-01-2018 09:10:00.000
2147483648000,Sales,companyID_0000,Standard PO,Products for Resale,4507000259,Purchase order,vendorID_0128,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0127,False,10,4507000259_00010,True,user_045,user_045,Create Purchase Order Item,511.0,02-01-2018 09:10:00.000
2151778615296,Sales,companyID_0000,Standard PO,Products for Resale,4507000259,Purchase order,vendorID_0128,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0127,False,20,4507000259_00020,True,user_045,user_045,Create Purchase Order Item,2101.0,02-01-2018 09:10:00.000
2156073582592,Sales,companyID_0000,Standard PO,Products for Resale,4507000259,Purchase order,vendorID_0128,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0127,False,30,4507000259_00030,True,user_045,user_045,Create Purchase Order Item,2801.0,02-01-2018 09:10:00.000
2160368549888,Sales,companyID_0000,Standard PO,Products for Resale,4507000259,Purchase order,vendorID_0128,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0127,False,40,4507000259_00040,True,user_045,user_045,Create Purchase Order Item,700.0,02-01-2018 09:10:00.000
2177548419072,Sales,companyID_0000,Standard PO,Mixing Machines,4507000260,Purchase order,vendorID_0129,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0128,False,30,4507000260_00030,True,user_045,user_045,Create Purchase Order Item,30.0,02-01-2018 09:14:00.000
2173253451776,Sales,companyID_0000,Standard PO,Mixing Machines,4507000260,Purchase order,vendorID_0129,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0128,False,20,4507000260_00020,True,user_045,user_045,Create Purchase Order Item,64.0,02-01-2018 09:14:00.000
2168958484480,Sales,companyID_0000,Standard PO,Mixing Machines,4507000260,Purchase order,vendorID_0129,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0128,False,10,4507000260_00010,True,user_045,user_045,Create Purchase Order Item,1203.0,02-01-2018 09:14:00.000
2190433320960,Sales,companyID_0000,Standard PO,Mixing Machines,4507000260,Purchase order,vendorID_0129,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0128,False,60,4507000260_00060,True,user_045,user_045,Create Purchase Order Item,85.0,02-01-2018 09:14:00.000
2186138353664,Sales,companyID_0000,Standard PO,Mixing Machines,4507000260,Purchase order,vendorID_0129,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0128,False,50,4507000260_00050,True,user_045,user_045,Create Purchase Order Item,85.0,02-01-2018 09:14:00.000
2181843386368,Sales,companyID_0000,Standard PO,Mixing Machines,4507000260,Purchase order,vendorID_0129,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0128,False,40,4507000260_00040,True,user_045,user_045,Create Purchase Order Item,99.0,02-01-2018 09:14:00.000
2194728288256,Packaging,companyID_0000,Standard PO,Plastic Containers & Lids < 30L,4507000261,Purchase order,vendorID_0130,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0129,False,10,4507000261_00010,True,user_033,user_033,Create Purchase Order Item,4723.0,02-01-2018 09:22:00.000
2199023255552,Packaging,companyID_0000,Standard PO,Plastic Film,4507000262,Purchase order,vendorID_0131,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0130,False,10,4507000262_00010,True,user_033,user_033,Create Purchase Order Item,2117.0,02-01-2018 09:24:00.000
2203318222848,Trading & End Products,companyID_0000,Standard PO,Trading products (old structure),4507000263,Purchase order,vendorID_0132,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0131,False,10,4507000263_00010,True,user_045,user_045,Create Purchase Order Item,14456.0,02-01-2018 09:27:00.000
2233382993920,Sales,companyID_0000,Standard PO,Products for Resale,4507000264,Purchase order,vendorID_0133,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0132,False,70,4507000264_00070,True,user_051,user_051,Create Purchase Order Item,736.0,02-01-2018 09:37:00.000
2211908157440,Sales,companyID_0000,Standard PO,Products for Resale,4507000264,Purchase order,vendorID_0133,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0132,False,20,4507000264_00020,True,user_051,user_051,Create Purchase Order Item,203.0,02-01-2018 09:37:00.000
2216203124736,Sales,companyID_0000,Standard PO,Products for Resale,4507000264,Purchase order,vendorID_0133,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0132,False,30,4507000264_00030,True,user_051,user_051,Create Purchase Order Item,885.0,02-01-2018 09:37:00.000
2220498092032,Sales,companyID_0000,Standard PO,Products for Resale,4507000264,Purchase order,vendorID_0133,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0132,False,40,4507000264_00040,True,user_051,user_051,Create Purchase Order Item,312.0,02-01-2018 09:37:00.000
2224793059328,Sales,companyID_0000,Standard PO,Products for Resale,4507000264,Purchase order,vendorID_0133,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0132,False,50,4507000264_00050,True,user_051,user_051,Create Purchase Order Item,272.0,02-01-2018 09:37:00.000
2229088026624,Sales,companyID_0000,Standard PO,Products for Resale,4507000264,Purchase order,vendorID_0133,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0132,False,60,4507000264_00060,True,user_051,user_051,Create Purchase Order Item,168.0,02-01-2018 09:37:00.000
2237677961216,Sales,companyID_0000,Standard PO,Products for Resale,4507000264,Purchase order,vendorID_0133,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0132,False,80,4507000264_00080,True,user_051,user_051,Create Purchase Order Item,1335.0,02-01-2018 09:37:00.000
2241972928512,Sales,companyID_0000,Standard PO,Products for Resale,4507000264,Purchase order,vendorID_0133,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0132,False,90,4507000264_00090,True,user_051,user_051,Create Purchase Order Item,93.0,02-01-2018 09:37:00.000
2246267895808,Sales,companyID_0000,Standard PO,Products for Resale,4507000264,Purchase order,vendorID_0133,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0132,False,100,4507000264_00100,True,user_051,user_051,Create Purchase Order Item,340.0,02-01-2018 09:37:00.000
2250562863104,Sales,companyID_0000,Standard PO,Products for Resale,4507000264,Purchase order,vendorID_0133,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0132,False,110,4507000264_00110,True,user_051,user_051,Create Purchase Order Item,57.0,02-01-2018 09:37:00.000
2254857830400,Sales,companyID_0000,Standard PO,Products for Resale,4507000264,Purchase order,vendorID_0133,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0132,False,120,4507000264_00120,True,user_051,user_051,Create Purchase Order Item,58.0,02-01-2018 09:37:00.000
2259152797696,Sales,companyID_0000,Standard PO,Products for Resale,4507000264,Purchase order,vendorID_0133,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0132,False,130,4507000264_00130,True,user_051,user_051,Create Purchase Order Item,3377.0,02-01-2018 09:37:00.000
2263447764992,Sales,companyID_0000,Standard PO,Products for Resale,4507000264,Purchase order,vendorID_0133,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0132,False,140,4507000264_00140,True,user_051,user_051,Create Purchase Order Item,655.0,02-01-2018 09:37:00.000
2267742732288,Sales,companyID_0000,Standard PO,Products for Resale,4507000264,Purchase order,vendorID_0133,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0132,False,150,4507000264_00150,True,user_051,user_051,Create Purchase Order Item,2884.0,02-01-2018 09:37:00.000
2207613190144,Sales,companyID_0000,Standard PO,Products for Resale,4507000264,Purchase order,vendorID_0133,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0132,False,10,4507000264_00010,True,user_051,user_051,Create Purchase Order Item,126.0,02-01-2018 09:37:00.000
1443109011457,Packaging,companyID_0000,Standard PO,Plastic Containers & Lids < 30L,4507000223,Purchase order,vendorID_0104,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0104,False,10,4507000223_00010,True,user_029,user_029,Receive Order Confirmation,867.0,02-01-2018 09:45:00.000
2276332666880,Packaging,companyID_0000,Standard PO,Plastic Containers & Lids < 30L,4507000265,Purchase order,vendorID_0134,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0133,False,20,4507000265_00020,True,user_052,user_052,Create Purchase Order Item,0.0,02-01-2018 09:51:00.000
2272037699584,Packaging,companyID_0000,Standard PO,Plastic Containers & Lids < 30L,4507000265,Purchase order,vendorID_0134,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0133,False,10,4507000265_00010,True,user_052,user_052,Create Purchase Order Item,0.0,02-01-2018 09:51:00.000
2280627634176,Packaging,companyID_0000,Standard PO,Labels,4507000266,Purchase order,vendorID_0103,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0103,False,10,4507000266_00010,True,user_054,user_054,Create Purchase Order Item,134.0,02-01-2018 09:53:00.000
2289217568768,Packaging,companyID_0000,Standard PO,Labels,4507000267,Purchase order,vendorID_0103,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0103,False,30,4507000267_00030,True,user_054,user_054,Create Purchase Order Item,244.0,02-01-2018 09:54:00.000
2284922601472,Packaging,companyID_0000,Standard PO,Labels,4507000267,Purchase order,vendorID_0103,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0103,False,20,4507000267_00020,True,user_054,user_054,Create Purchase Order Item,244.0,02-01-2018 09:54:00.000
2293512536064,Packaging,companyID_0000,Standard PO,Labels,4507000268,Purchase order,vendorID_0105,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0105,False,10,4507000268_00010,True,user_054,user_054,Create Purchase Order Item,212.0,02-01-2018 09:56:00.000
2297807503360,Packaging,companyID_0000,Standard PO,Labels,4507000268,Purchase order,vendorID_0105,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0105,False,20,4507000268_00020,True,user_054,user_054,Create Purchase Order Item,389.0,02-01-2018 09:56:00.000
2310692405248,Sales,companyID_0000,Standard PO,Products for Resale,4507000269,Purchase order,vendorID_0135,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0134,False,30,4507000269_00030,True,user_051,user_051,Create Purchase Order Item,349.0,02-01-2018 09:57:00.000
2319282339840,Sales,companyID_0000,Standard PO,Products for Resale,4507000269,Purchase order,vendorID_0135,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0134,False,50,4507000269_00050,True,user_051,user_051,Create Purchase Order Item,2743.0,02-01-2018 09:57:00.000
2314987372544,Sales,companyID_0000,Standard PO,Products for Resale,4507000269,Purchase order,vendorID_0135,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0134,False,40,4507000269_00040,True,user_051,user_051,Create Purchase Order Item,193.0,02-01-2018 09:57:00.000
2302102470656,Sales,companyID_0000,Standard PO,Products for Resale,4507000269,Purchase order,vendorID_0135,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0134,False,10,4507000269_00010,True,user_051,user_051,Create Purchase Order Item,59375.0,02-01-2018 09:57:00.000
2306397437952,Sales,companyID_0000,Standard PO,Products for Resale,4507000269,Purchase order,vendorID_0135,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0134,False,20,4507000269_00020,True,user_051,user_051,Create Purchase Order Item,159.0,02-01-2018 09:57:00.000
2357937045504,Packaging,companyID_0000,Standard PO,Labels,4507000270,Purchase order,vendorID_0136,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0135,False,90,4507000270_00090,True,user_057,user_057,Create Purchase Order Item,531.0,02-01-2018 09:59:00.000
2340757176320,Packaging,companyID_0000,Standard PO,Labels,4507000270,Purchase order,vendorID_0136,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0135,False,50,4507000270_00050,True,user_057,user_057,Create Purchase Order Item,138.0,02-01-2018 09:59:00.000
2336462209024,Packaging,companyID_0000,Standard PO,Labels,4507000270,Purchase order,vendorID_0136,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0135,False,40,4507000270_00040,True,user_057,user_057,Create Purchase Order Item,162.0,02-01-2018 09:59:00.000
2332167241728,Packaging,companyID_0000,Standard PO,Labels,4507000270,Purchase order,vendorID_0136,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0135,False,30,4507000270_00030,True,user_057,user_057,Create Purchase Order Item,196.0,02-01-2018 09:59:00.000
2327872274432,Packaging,companyID_0000,Standard PO,Labels,4507000270,Purchase order,vendorID_0136,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0135,False,20,4507000270_00020,True,user_057,user_057,Create Purchase Order Item,111.0,02-01-2018 09:59:00.000
2323577307136,Packaging,companyID_0000,Standard PO,Labels,4507000270,Purchase order,vendorID_0136,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0135,False,10,4507000270_00010,True,user_057,user_057,Create Purchase Order Item,54.0,02-01-2018 09:59:00.000
2345052143616,Packaging,companyID_0000,Standard PO,Labels,4507000270,Purchase order,vendorID_0136,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0135,False,60,4507000270_00060,True,user_057,user_057,Create Purchase Order Item,166.0,02-01-2018 09:59:00.000
2349347110912,Packaging,companyID_0000,Standard PO,Labels,4507000270,Purchase order,vendorID_0136,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0135,False,70,4507000270_00070,True,user_057,user_057,Create Purchase Order Item,103.0,02-01-2018 09:59:00.000
2353642078208,Packaging,companyID_0000,Standard PO,Labels,4507000270,Purchase order,vendorID_0136,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0135,False,80,4507000270_00080,True,user_057,user_057,Create Purchase Order Item,112.0,02-01-2018 09:59:00.000
2362232012800,Packaging,companyID_0000,Standard PO,Labels,4507000270,Purchase order,vendorID_0136,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0135,False,100,4507000270_00100,True,user_057,user_057,Create Purchase Order Item,602.0,02-01-2018 09:59:00.000
2366526980096,Packaging,companyID_0000,Standard PO,Labels,4507000270,Purchase order,vendorID_0136,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0135,False,110,4507000270_00110,True,user_057,user_057,Create Purchase Order Item,132.0,02-01-2018 09:59:00.000
2370821947392,Packaging,companyID_0000,Standard PO,Labels,4507000270,Purchase order,vendorID_0136,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0135,False,120,4507000270_00120,True,user_057,user_057,Create Purchase Order Item,2482.0,02-01-2018 09:59:00.000
2375116914688,Packaging,companyID_0000,Standard PO,Labels,4507000270,Purchase order,vendorID_0136,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0135,False,130,4507000270_00130,True,user_057,user_057,Create Purchase Order Item,150.0,02-01-2018 09:59:00.000
2379411881984,Packaging,companyID_0000,Standard PO,Labels,4507000270,Purchase order,vendorID_0136,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0135,False,140,4507000270_00140,True,user_057,user_057,Create Purchase Order Item,223.0,02-01-2018 09:59:00.000
2405181685760,Packaging,companyID_0000,Standard PO,Labels,4507000271,Purchase order,vendorID_0120,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0119,False,60,4507000271_00060,True,user_057,user_057,Create Purchase Order Item,344.0,02-01-2018 10:00:00.000
2418066587648,Packaging,companyID_0000,Standard PO,Labels,4507000271,Purchase order,vendorID_0120,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0119,False,90,4507000271_00090,True,user_057,user_057,Create Purchase Order Item,135.0,02-01-2018 10:00:00.000
2396591751168,Packaging,companyID_0000,Standard PO,Labels,4507000271,Purchase order,vendorID_0120,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0119,False,40,4507000271_00040,True,user_057,user_057,Create Purchase Order Item,202.0,02-01-2018 10:00:00.000
2400886718464,Packaging,companyID_0000,Standard PO,Labels,4507000271,Purchase order,vendorID_0120,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0119,False,50,4507000271_00050,True,user_057,user_057,Create Purchase Order Item,239.0,02-01-2018 10:00:00.000
2383706849280,Packaging,companyID_0000,Standard PO,Labels,4507000271,Purchase order,vendorID_0120,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0119,False,10,4507000271_00010,True,user_057,user_057,Create Purchase Order Item,247.0,02-01-2018 10:00:00.000
2413771620352,Packaging,companyID_0000,Standard PO,Labels,4507000271,Purchase order,vendorID_0120,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0119,False,80,4507000271_00080,True,user_057,user_057,Create Purchase Order Item,307.0,02-01-2018 10:00:00.000
2409476653056,Packaging,companyID_0000,Standard PO,Labels,4507000271,Purchase order,vendorID_0120,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0119,False,70,4507000271_00070,True,user_057,user_057,Create Purchase Order Item,156.0,02-01-2018 10:00:00.000
2422361554944,Packaging,companyID_0000,Standard PO,Labels,4507000271,Purchase order,vendorID_0120,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0119,False,100,4507000271_00100,True,user_057,user_057,Create Purchase Order Item,414.0,02-01-2018 10:00:00.000
2388001816576,Packaging,companyID_0000,Standard PO,Labels,4507000271,Purchase order,vendorID_0120,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0119,False,20,4507000271_00020,True,user_057,user_057,Create Purchase Order Item,399.0,02-01-2018 10:00:00.000
2392296783872,Packaging,companyID_0000,Standard PO,Labels,4507000271,Purchase order,vendorID_0120,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0119,False,30,4507000271_00030,True,user_057,user_057,Create Purchase Order Item,264.0,02-01-2018 10:00:00.000
2426656522240,Sales,companyID_0000,Standard PO,Products for Resale,4507000272,Purchase order,vendorID_0137,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0136,False,10,4507000272_00010,True,user_051,user_051,Create Purchase Order Item,266.0,02-01-2018 10:06:00.000
2443836391424,Sales,companyID_0000,Standard PO,Products for Resale,4507000272,Purchase order,vendorID_0137,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0136,False,50,4507000272_00050,True,user_051,user_051,Create Purchase Order Item,981.0,02-01-2018 10:06:00.000
2439541424128,Sales,companyID_0000,Standard PO,Products for Resale,4507000272,Purchase order,vendorID_0137,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0136,False,40,4507000272_00040,True,user_051,user_051,Create Purchase Order Item,1272.0,02-01-2018 10:06:00.000
2435246456832,Sales,companyID_0000,Standard PO,Products for Resale,4507000272,Purchase order,vendorID_0137,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0136,False,30,4507000272_00030,True,user_051,user_051,Create Purchase Order Item,93.0,02-01-2018 10:06:00.000
2430951489536,Sales,companyID_0000,Standard PO,Products for Resale,4507000272,Purchase order,vendorID_0137,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0136,False,20,4507000272_00020,True,user_051,user_051,Create Purchase Order Item,561.0,02-01-2018 10:06:00.000
1889785610241,Sales,companyID_0000,Standard PO,Products for Resale,4507000239,Purchase order,vendorID_0119,Standard,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0118,True,80,4507000239_00080,True,user_036,user_036,Change Price,103.0,02-01-2018 10:08:00.000
1447403978753,Packaging,companyID_0000,Standard PO,Labels,4507000224,Purchase order,vendorID_0105,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0105,False,10,4507000224_00010,True,user_029,user_029,Receive Order Confirmation,42.0,02-01-2018 10:24:00.000
2452426326016,Sales,companyID_0000,Standard PO,Products for Resale,4507000273,Purchase order,vendorID_0138,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0137,False,20,4507000273_00020,True,user_045,user_045,Create Purchase Order Item,669.0,02-01-2018 10:25:00.000
2448131358720,Sales,companyID_0000,Standard PO,Products for Resale,4507000273,Purchase order,vendorID_0138,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0137,False,10,4507000273_00010,True,user_045,user_045,Create Purchase Order Item,528.0,02-01-2018 10:25:00.000
2297807503361,Packaging,companyID_0000,Standard PO,Labels,4507000268,Purchase order,vendorID_0105,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0105,False,20,4507000268_00020,True,user_029,user_029,Receive Order Confirmation,389.0,02-01-2018 10:29:00.000
2293512536065,Packaging,companyID_0000,Standard PO,Labels,4507000268,Purchase order,vendorID_0105,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0105,False,10,4507000268_00010,True,user_029,user_029,Receive Order Confirmation,212.0,02-01-2018 10:29:00.000
2456721293312,Additives,companyID_0000,Standard PO,Biocides,4507000274,Purchase order,vendorID_0139,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0138,False,10,4507000274_00010,True,user_059,user_059,Create Purchase Order Item,1685.0,02-01-2018 10:32:00.000
2461016260608,Additives,companyID_0000,Standard PO,Waxes,4507000275,Purchase order,vendorID_0140,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0139,False,10,4507000275_00010,True,user_059,user_059,Create Purchase Order Item,11133.0,02-01-2018 10:38:00.000
2465311227904,Additives,companyID_0000,Standard PO,Surfactants,4507000276,Purchase order,vendorID_0141,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0140,False,10,4507000276_00010,True,user_059,user_059,Create Purchase Order Item,4347.0,02-01-2018 10:44:00.000
2478196129792,Packaging,companyID_0000,Standard PO,Metal Containers & Lids < 30L,4507000277,Purchase order,vendorID_0106,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0106,False,30,4507000277_00030,True,user_060,user_060,Create Purchase Order Item,891.0,02-01-2018 10:55:00.000
2473901162496,Packaging,companyID_0000,Standard PO,Metal Containers & Lids < 30L,4507000277,Purchase order,vendorID_0106,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0106,False,20,4507000277_00020,True,user_060,user_060,Create Purchase Order Item,551.0,02-01-2018 10:55:00.000
2469606195200,Packaging,companyID_0000,Standard PO,Metal Containers & Lids < 30L,4507000277,Purchase order,vendorID_0106,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0106,False,10,4507000277_00010,True,user_060,user_060,Create Purchase Order Item,551.0,02-01-2018 10:55:00.000
2482491097088,Packaging,companyID_0000,Standard PO,Metal Containers & Lids < 30L,4507000277,Purchase order,vendorID_0106,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0106,False,40,4507000277_00040,True,user_060,user_060,Create Purchase Order Item,891.0,02-01-2018 10:55:00.000
2491081031680,Sales,companyID_0000,Standard PO,Products for Resale,4507000278,Purchase order,vendorID_0142,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0141,False,20,4507000278_00020,True,user_045,user_045,Create Purchase Order Item,341.0,02-01-2018 10:56:00.000
2499670966272,Sales,companyID_0000,Standard PO,Products for Resale,4507000278,Purchase order,vendorID_0142,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0141,False,40,4507000278_00040,True,user_045,user_045,Create Purchase Order Item,236.0,02-01-2018 10:56:00.000
2495375998976,Sales,companyID_0000,Standard PO,Products for Resale,4507000278,Purchase order,vendorID_0142,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0141,False,30,4507000278_00030,True,user_045,user_045,Create Purchase Order Item,528.0,02-01-2018 10:56:00.000
2486786064384,Sales,companyID_0000,Standard PO,Products for Resale,4507000278,Purchase order,vendorID_0142,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0141,False,10,4507000278_00010,True,user_045,user_045,Create Purchase Order Item,150.0,02-01-2018 10:56:00.000
2516850835456,Sales,companyID_0000,Standard PO,Products for Resale,4507000279,Purchase order,vendorID_0143,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0142,False,40,4507000279_00040,True,user_051,user_051,Create Purchase Order Item,941.0,02-01-2018 10:57:00.000
2503965933568,Sales,companyID_0000,Standard PO,Products for Resale,4507000279,Purchase order,vendorID_0143,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0142,False,10,4507000279_00010,True,user_051,user_051,Create Purchase Order Item,256.0,02-01-2018 10:57:00.000
